sorszam,szk_nev,evk,evk_nev,cim,akadaly,szamlKijelolt,atjKijelolt,telepSzintu,indulo,honos,osszesen,maz,taz,version
046,"Szolnok, 046. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Abonyi út 36., (Verseghy F. Könyvtár Fiókkönyvtár)",N,N,N,N,796,795,795,11,052,01131852
047,"Szolnok, 047. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Abonyi út 36., (Verseghy F. Könyvtár Fiókkönyvtár)",N,N,N,N,834,834,834,11,052,01131852
048,"Szolnok, 048. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Csallóköz utca 19-21., (volt Csallóköz úti Óvoda)",N,N,N,N,770,770,770,11,052,01131852
049,"Szolnok, 049. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Csallóköz utca 19-21., (volt Csallóköz úti Óvoda)",N,N,N,N,709,709,709,11,052,01131852
050,"Szolnok, 050. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Tószegi út 1., (SZKTT ESZI. Gondozási Központ)",I,N,N,N,824,824,824,11,052,01131852
051,"Szolnok, 051. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Tószegi út 43., (CONTACT Nonprofit Kft.)",I,N,N,N,1139,1139,1139,11,052,01131852
052,"Szolnok, 052. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Tószegi út, hrsz:19012/9, (Vegyi. ltp. Műv. Közp.)",N,N,N,N,665,664,664,11,052,01131852
053,"Szolnok, 053. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Balogh Béla utca 14., (Waldorf Óvoda, Iskola, Gim)",I,N,N,N,756,756,756,11,052,01131852
054,"Szolnok, 054. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Wágner Gusztáv út 1/A., (SZVÓ Csicsergő Tagint.)",N,N,N,N,961,961,961,11,052,01131852
055,"Szolnok, 055. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Balogh Béla utca 14., (Waldorf Óvoda, Iskola, Gim)",I,N,N,N,825,824,824,11,052,01131852
056,"Szolnok, 056. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Áchim András utca 12-14., (SZSZC. Kreat. Tec. SZI)",N,N,N,N,1004,1004,1004,11,052,01131852
057,"Szolnok, 057. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Áchim András utca 12-14., (SZSZC. Kreat. Tec. SZI)",N,N,N,N,829,829,829,11,052,01131852
058,"Szolnok, 058. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Vízmű utca 1., (Víz- és Csatornaművek Zrt.)",N,N,N,N,794,794,794,11,052,01131852
059,"Szolnok, 059. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Napsugár utca 20., (SZVÓ Kertvárosi Tagintézmény)",N,N,N,N,942,941,941,11,052,01131852
060,"Szolnok, 060. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Napsugár utca 59., (Kertvárosi Közösségi Tér)",N,N,N,N,943,943,943,11,052,01131852
061,"Szolnok, 061. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Simon Ferenc út 47., (Szandaszőlősi ÁI. és AMI)",I,N,N,N,914,913,913,11,052,01131852
062,"Szolnok, 062. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Simon Ferenc út 47., (Szandaszőlősi ÁI. és AMI)",I,N,N,N,872,872,872,11,052,01131852
063,"Szolnok, 063. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Simon Ferenc út 47., (Szandaszőlősi ÁI. és AMI)",I,N,N,N,767,767,767,11,052,01131852
064,"Szolnok, 064. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Munkácsy Mihály u. 17., (SZVÓ Munkácsy úti Tagi.)",I,N,N,N,911,910,910,11,052,01131852
065,"Szolnok, 065. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Simon Ferenc út 32., (Szandaszőlősi Műv. Ház)",I,N,N,N,825,825,825,11,052,01131852
066,"Szolnok, 066. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Simon Ferenc út 52., (EBIG Almáskert Bölcs.)",I,N,N,N,830,829,829,11,052,01131852
067,"Szolnok, 067. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Simon Ferenc út 32., (Szandaszőlősi Műv. Ház)",I,N,N,N,910,910,910,11,052,01131852
068,"Szolnok, 068. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5008 Szolnok, Krúdy Gyula utca 129., (SZVÓ Eszterlánc Tagint.)",N,N,N,N,849,849,849,11,052,01131852
069,"Szolnok, 069. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Vízpart körút 3., (SZKTT Egyesített Szoc. Int.)",I,N,N,N,871,870,870,11,052,01131852
070,"Szolnok, 070. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5000 Szolnok, Keszeg utca 15., (Alcsired Kft.)",N,N,N,N,886,885,885,11,052,01131852
001,"Tiszabő, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszabő, Fő utca 74. (""Margaréta"" Óvoda)",I,N,I,I,604,604,604,11,053,01131852
002,"Tiszabő, 002. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5232 Tiszabő, Kossuth Lajos út 20. (Óvoda)",I,N,N,N,696,696,696,11,053,01131852
001,"Tiszabura, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszabura, Kossuth L. utca 64. (Művelődési Ház)",I,N,I,I,842,842,842,11,054,01131852
002,"Tiszabura, 002. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszabura, Bán S. utca 2. (Óvoda)",I,N,N,N,904,904,904,11,054,01131852
003,"Tiszabura, 003. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5235 Tiszabura, Szapáry Gyula utca 3. (Pusztataskony Faluház)",N,N,N,N,194,194,194,11,054,01131852
001,"Tiszaderzs, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaderzs, Fő út 26. (Idősek klubja)",I,N,I,I,893,893,893,11,055,01131852
001,"Tiszaföldvár, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Kossuth Lajos út 58. (Régi Általános Iskola)",I,N,I,I,1033,1032,1032,11,056,01131852
002,"Tiszaföldvár, 002. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5430 Tiszaföldvár, Kossuth Lajos út 116-120. (Általános Iskola)",I,N,N,N,1107,1109,1109,11,056,01131852
003,"Tiszaföldvár, 003. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Kossuth Lajos út 116-120. (Általános Iskola)",I,N,N,N,1101,1100,1100,11,056,01131852
004,"Tiszaföldvár, 004. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Kossuth Lajos út 203. (Vadárvácska -Posza- Óvoda)",I,N,N,N,1060,1060,1060,11,056,01131852
005,"Tiszaföldvár, 005. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Mártírok út 86. (Régi Általános Iskola)",I,N,N,N,1133,1132,1132,11,056,01131852
006,"Tiszaföldvár, 006. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Ószőlő Fő út 3. (Általános Iskola)",I,N,N,N,1088,1088,1088,11,056,01131852
007,"Tiszaföldvár, 007. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Döbrei János út 133. (Általános Iskola)",I,N,N,N,1029,1029,1029,11,056,01131852
008,"Tiszaföldvár, 008. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszaföldvár, Óvirághegy I út 93. (Nyugdíjas Klub)",I,N,N,N,1063,1064,1064,11,056,01131852
001,"Tiszafüred, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Liget utca 8. (Tiszaörvény, Faluház)",I,N,N,N,588,588,588,11,057,01131852
002,"Tiszafüred, 002. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Örvényi út 43/A (Óvoda)",I,N,N,N,1118,1119,1119,11,057,01131852
003,"Tiszafüred, 003. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Húszöles út 133. (Alföldi Gabonaip. Rt)",I,N,N,N,1234,1234,1234,11,057,01131852
004,"Tiszafüred, 004. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Bajcsy-Zsilinszky út 50/A",I,N,N,N,1159,1158,1158,11,057,01131852
005,"Tiszafüred, 005. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Bajcsy-Zsilinszky út 50/A. (Platán)",I,N,N,N,1170,1170,1170,11,057,01131852
006,"Tiszafüred, 006. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Fő út 2. (Bán Zsigmond Református Ált. Isk.)",I,N,I,I,1142,1140,1140,11,057,01131852
007,"Tiszafüred, 007. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Ady E. u. 4. (Hámori A. Szakgimn. és Szakk. Isk.)",I,N,N,N,1049,1049,1049,11,057,01131852
008,"Tiszafüred, 008. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Iskola út 9. (volt Tiszavégi Ált. Isk.)",I,N,N,N,1089,1088,1088,11,057,01131852
009,"Tiszafüred, 009. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Dr. Galaczi A. u. 1. (Kócsújfalu klubkönyvtár)",I,N,N,N,121,121,121,11,057,01131852
010,"Tiszafüred, 010. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5350 Tiszafüred, Örvényi út 43/A (Tiszafüredi Bölcsőde)",I,N,N,N,419,419,419,11,057,01131852
001,"Tiszagyenda, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszagyenda, Béke u. 8. (Művelődési Ház)",I,N,I,I,830,830,830,11,058,01131852
001,"Tiszaigar, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaigar, Dózsa György u. 19. (Művelődési Ház)",I,N,I,I,569,569,569,11,059,01131852
001,"Tiszainoka, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszainoka, Kossuth u. 2.  (Községháza)",I,N,I,I,302,302,302,11,060,01131852
001,"Tiszajenő, 001. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tiszajenő, Vasút utca 11. (Községháza)",I,N,I,I,830,829,829,11,061,01131852
002,"Tiszajenő, 002. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tiszajenő, Széchenyi utca 28. (Általános Iskola)",I,N,N,N,434,434,434,11,061,01131852
001,"Tiszakürt, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszakürt, Hősök tere 1. (Községháza)",I,N,I,I,930,931,931,11,062,01131852
002,"Tiszakürt, 002. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszakürt, Bogaras Szőlő 1. (Kultúrház)",I,N,N,N,140,140,140,11,062,01131852
001,"Tiszaörs, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaörs, Gyóni Géza út 36.  (Szociális Szolgáltató Központ)",I,N,I,I,1047,1047,1047,11,063,01131852
001,"Tiszapüspöki, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5211 Tiszapüspöki, Fő út 93. (Községháza Tanácsterme)",I,N,N,N,773,773,773,11,064,01131852
002,"Tiszapüspöki, 002. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszapüspöki, Liszt Ferenc utca 5. (Közösségi Ház)",I,N,I,I,837,835,835,11,064,01131852
001,"Tiszaroff, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaroff, Szabadság út 40-42. (Óvoda)",I,N,I,I,642,641,641,11,065,01131852
002,"Tiszaroff, 002. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5234 Tiszaroff, Szabadság út 35/b. (Művelődési Ház)",I,N,N,N,707,707,707,11,065,01131852
001,"Tiszasas, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Tiszasas,  Rákóczi Ferenc utca 32. (Községháza)",I,N,I,I,859,859,859,11,066,01131852
001,"Tiszasüly, 001. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Tiszasüly, Móra Ferenc út  26. (Általános Iskola)",I,N,N,N,611,611,611,11,067,01131852
002,"Tiszasüly, 002. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Tiszasüly, Kiséri út 21. (Nyugdíjas Klub helyisége)",I,N,I,I,600,600,600,11,067,01131852
001,"Tiszaszentimre, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaszentimre, Széchenyi út 3. (Régi Óvoda)",I,N,I,I,700,700,700,11,068,01131852
002,"Tiszaszentimre, 002. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaszentimre, Petőfi u. 12. (Művelődési Ház)",I,N,N,N,643,643,643,11,068,01131852
003,"Tiszaszentimre, 003. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tiszaszentimre, Arany János út 1. (Klubhelyiség)",I,N,N,N,197,197,197,11,068,01131852
001,"Tiszatenyő, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5082 Tiszatenyő, Alkotmány út 26. (Községháza)",I,N,I,I,680,680,680,11,069,01131852
002,"Tiszatenyő, 002. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5082 Tiszatenyő, Petőfi út 6-8. (Általános Iskola)",I,N,N,N,639,639,639,11,069,01131852
001,"Tiszavárkony, 001. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5092 Tiszavárkony, Somogyi Béla út 12. (Közösségi Színtér)",I,N,I,I,1059,1059,1059,11,070,01131852
002,"Tiszavárkony, 002. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tiszavárkony, T.Várkonyi Szőlő, (Kultúrház)           ",N,N,N,N,215,215,215,11,070,01131852
001,"Tomajmonostora, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Tomajmonostora, Széchenyi út 63/a (IKSZT)",I,N,I,I,561,561,561,11,071,01131852
001,"Tószeg, 001. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tószeg, Attila út 18. (Csücsök Csárda Bt. Rendezvényterem)",I,N,N,N,914,912,912,11,072,01131852
002,"Tószeg, 002. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tószeg, Rákóczi út 30. (Általános Iskola)",I,N,N,N,1088,1088,1088,11,072,01131852
003,"Tószeg, 003. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tószeg, Rákóczi út 35. (Művelődési Ház)",I,N,I,I,837,837,837,11,072,01131852
004,"Tószeg, 004. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Tószeg, Hősök tere 4. (Óvoda)",I,N,N,N,845,845,845,11,072,01131852
001,"Törökszentmiklós, 001. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Táncsics Mihály utca 1/a. (volt MHSZ székház)",I,N,N,N,1033,1033,1033,11,073,01131852
002,"Törökszentmiklós, 002. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Kölcsey u. 21. (Sárga iskola)",I,N,N,N,957,957,957,11,073,01131852
003,"Törökszentmiklós, 003. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Pánthy Endre utca 2-6. (Ipolyi Arnold Műv. Közp.)",I,N,N,N,1092,1092,1092,11,073,01131852
004,"Törökszentmiklós, 004. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Kossuth L. u. 251. (Idősek Klubja)",I,N,N,N,1003,1003,1003,11,073,01131852
005,"Törökszentmiklós, 005. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Damjanich utca 23. (Óvoda)",N,N,N,N,1154,1154,1154,11,073,01131852
006,"Törökszentmiklós, 006. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Pozderka utca 32. (Hunyadi úti óvoda)",N,N,N,N,1188,1189,1189,11,073,01131852
007,"Törökszentmiklós, 007. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Almásy út 1. (Gimnázium)",I,N,I,I,704,704,704,11,073,01131852
008,"Törökszentmiklós, 008. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Petőfi utca 52. (Általános Iskola)",N,N,N,N,692,692,692,11,073,01131852
009,"Törökszentmiklós, 009. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Almásy út 51. (Lábassy J. Szakközép Iskola)",N,N,N,N,663,663,663,11,073,01131852
010,"Törökszentmiklós, 010. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Almásy u. 51. (Lábassy J. Szakközép Isk.)",N,N,N,N,823,823,823,11,073,01131852
011,"Törökszentmiklós, 011. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Arany János utca 22/a. (Óvoda)",N,N,N,N,1009,1009,1009,11,073,01131852
012,"Törökszentmiklós, 012. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Puskás F. utca 1. (Nappali melegedő)",I,N,N,N,677,677,677,11,073,01131852
013,"Törökszentmiklós, 013. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Kőrisfa utca 10. (volt iskola)",N,N,N,N,546,546,546,11,073,01131852
014,"Törökszentmiklós, 014. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Kossuth L. utca 21. (Óvoda)",N,I,N,N,777,777,777,11,073,01131852
015,"Törökszentmiklós, 015. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK"," Törökszentmiklós, Bacsó B. u. 2/a. (Általános Iskola)",N,N,N,N,1041,1040,1040,11,073,01131852
016,"Törökszentmiklós, 016. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Bajcsy-Zsilinszky utca 9. fsz. 3. (Óvoda)",I,N,N,N,1034,1034,1034,11,073,01131852
017,"Törökszentmiklós, 017. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Bajcsy-Zsilinszky utca 9. fsz. 1. (Óvoda)",I,N,N,N,1035,1035,1035,11,073,01131852
018,"Törökszentmiklós, 018. számú szavazókör",04,"JÁSZ-NAGYKUN-SZOLNOK megye, 04. számú OEVK","5200 Törökszentmiklós, Bajcsy-Zsilinszky utca 9. fsz.2. (Óvoda)",I,N,N,N,1065,1064,1064,11,073,01131852
001,"Túrkeve, 001. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5420 Túrkeve, Dr. Nánási Lajos u. 3. (Óvoda)",I,N,N,N,688,688,688,11,074,01131852
002,"Túrkeve, 002. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5420 Túrkeve, Dr. Nánási Lajos u. 3. (Óvoda)",I,N,N,N,762,762,762,11,074,01131852
003,"Túrkeve, 003. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Túrkeve, Kinizsi u. 51. (Városgondnokság Irodaépület)",N,N,N,N,638,638,638,11,074,01131852
004,"Túrkeve, 004. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Túrkeve, Kabai u. 2.  (Szakközépiskola)",N,N,N,N,669,669,669,11,074,01131852
005,"Túrkeve, 005. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Túrkeve, Deák F. u. 5. (Deák úti Óvoda)",I,N,I,I,661,660,660,11,074,01131852
006,"Túrkeve, 006. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5420 Túrkeve, Széchenyi u. 3. (Széchenyi úti Iskola)",N,N,N,N,642,643,643,11,074,01131852
007,"Túrkeve, 007. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK","5420 Túrkeve, Kálmán kir. u. 13. (Kálmán  Király úti Óvoda)",N,N,N,N,668,668,668,11,074,01131852
008,"Túrkeve, 008. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Túrkeve, Kálmán kir. u. 13. (Kálmán  Király úti Óvoda)",N,N,N,N,705,706,706,11,074,01131852
009,"Túrkeve, 009. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Túrkeve, Mátyás kir. u. 3. (Mátyás Kir.  úti Óvoda)",N,N,N,N,709,709,709,11,074,01131852
010,"Túrkeve, 010. számú szavazókör",03,"JÁSZ-NAGYKUN-SZOLNOK megye, 03. számú OEVK"," Túrkeve, Pásztói u. 1. (Nyugatújvárosi Isk.)",N,N,N,N,734,734,734,11,074,01131852
001,"Újszász, 001. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Újszász, Bajcsy-Zsilinszky út 14-16. (Bajcsy úti Óvoda)",I,N,N,N,944,943,943,11,075,01131852
002,"Újszász, 002. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Újszász, Akácfa út 90. (Szociális Otthon)",I,N,N,N,854,854,854,11,075,01131852
003,"Újszász, 003. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Újszász, Szabadság tér 1. (Városháza)",I,N,I,I,693,693,693,11,075,01131852
004,"Újszász, 004. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Újszász, Dózsa György út 23. (Gimnázium)",I,N,N,N,771,771,771,11,075,01131852
005,"Újszász, 005. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Újszász, Dózsa György út 23. (Gimnázium)",I,N,N,N,810,810,810,11,075,01131852
006,"Újszász, 006. számú szavazókör",02,"JÁSZ-NAGYKUN-SZOLNOK megye, 02. számú OEVK"," Újszász, Iskola út 8. (Kertvárosi Iskola)",I,N,N,N,836,836,836,11,075,01131852
001,"Vezseny, 001. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Vezseny, Templom utca 1. (Községháza)",I,N,I,I,511,511,511,11,076,01131852
001,"Zagyvarékas, 001. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5051 Zagyvarékas, Gyimesi utca 4. (Égszinkék Óvoda)",I,N,N,N,603,603,603,11,077,01131852
002,"Zagyvarékas, 002. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Zagyvarékas, Alkotmány utca 20. (Emeletes Iskola)",I,N,N,N,635,635,635,11,077,01131852
003,"Zagyvarékas, 003. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK","5051 Zagyvarékas, Fekete Lajos út 1. (Nyugdíjas klub)",I,N,I,I,602,602,602,11,077,01131852
004,"Zagyvarékas, 004. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Zagyvarékas, Fekete Lajos út 1. (Művelődési Ház)",I,N,N,N,594,594,594,11,077,01131852
005,"Zagyvarékas, 005. számú szavazókör",01,"JÁSZ-NAGYKUN-SZOLNOK megye, 01. számú OEVK"," Zagyvarékas, Táncsics Mihály utca 25. (Közösségi Ház)",N,N,N,N,442,442,442,11,077,01131852
